,지점,연,월,일,시간,분,누적강수량(mm),기온(°C),폭염
0,관악,2023,06,01,00,01,0.0,18.2,0
1,관악,2023,06,01,00,02,0.0,18.2,0
2,관악,2023,06,01,00,03,0.0,18.4,0
3,관악,2023,06,01,00,04,0.0,18.4,0
4,관악,2023,06,01,00,05,0.0,18.2,0
5,관악,2023,06,01,00,06,0.0,18.2,0
6,관악,2023,06,01,00,07,0.0,18.3,0
7,관악,2023,06,01,00,08,0.0,18.4,0
8,관악,2023,06,01,00,09,0.0,18.5,0
9,관악,2023,06,01,00,10,0.0,18.4,0
10,관악,2023,06,01,00,11,0.0,18.4,0
11,관악,2023,06,01,00,12,0.0,18.4,0
12,관악,2023,06,01,00,13,0.0,18.5,0
13,관악,2023,06,01,00,14,0.0,18.4,0
14,관악,2023,06,01,00,15,0.0,18.3,0
15,관악,2023,06,01,00,16,0.0,18.3,0
16,관악,2023,06,01,00,17,0.0,18.3,0
17,관악,2023,06,01,00,18,0.0,18.2,0
18,관악,2023,06,01,00,19,0.0,18.3,0
19,관악,2023,06,01,00,20,0.0,18.3,0
20,관악,2023,06,01,00,21,0.0,18.4,0
21,관악,2023,06,01,00,22,0.0,18.3,0
22,관악,2023,06,01,00,23,0.0,18.4,0
23,관악,2023,06,01,00,24,0.0,18.2,0
24,관악,2023,06,01,00,25,0.0,18.1,0
25,관악,2023,06,01,00,26,0.0,18.3,0
26,관악,2023,06,01,00,27,0.0,18.6,0
27,관악,2023,06,01,00,28,0.0,19.0,0
28,관악,2023,06,01,00,29,0.0,19.2,0
29,관악,2023,06,01,00,30,0.0,19.1,0
30,관악,2023,06,01,00,31,0.0,18.6,0
31,관악,2023,06,01,00,32,0.0,18.4,0
32,관악,2023,06,01,00,33,0.0,18.6,0
33,관악,2023,06,01,00,34,0.0,18.8,0
34,관악,2023,06,01,00,35,0.0,19.0,0
35,관악,2023,06,01,00,36,0.0,19.0,0
36,관악,2023,06,01,00,37,0.0,19.0,0
37,관악,2023,06,01,00,38,0.0,19.0,0
38,관악,2023,06,01,00,39,0.0,19.0,0
39,관악,2023,06,01,00,40,0.0,18.9,0
40,관악,2023,06,01,00,41,0.0,18.8,0
41,관악,2023,06,01,00,42,0.0,18.8,0
42,관악,2023,06,01,00,43,0.0,19.0,0
43,관악,2023,06,01,00,44,0.0,18.9,0
44,관악,2023,06,01,00,45,0.0,18.8,0
45,관악,2023,06,01,00,46,0.0,18.7,0
46,관악,2023,06,01,00,47,0.0,18.7,0
47,관악,2023,06,01,00,48,0.0,18.7,0
48,관악,2023,06,01,00,49,0.0,18.5,0
49,관악,2023,06,01,00,50,0.0,18.6,0
50,관악,2023,06,01,00,51,0.0,18.5,0
51,관악,2023,06,01,00,52,0.0,18.5,0
52,관악,2023,06,01,00,53,0.0,18.8,0
53,관악,2023,06,01,00,54,0.0,18.7,0
54,관악,2023,06,01,00,55,0.0,18.6,0
55,관악,2023,06,01,00,56,0.0,18.4,0
56,관악,2023,06,01,00,57,0.0,18.4,0
57,관악,2023,06,01,00,58,0.0,18.3,0
58,관악,2023,06,01,00,59,0.0,18.3,0
59,관악,2023,06,01,01,00,0.0,18.3,0
60,관악,2023,06,01,01,01,0.0,18.3,0
61,관악,2023,06,01,01,02,0.0,18.1,0
62,관악,2023,06,01,01,03,0.0,18.0,0
63,관악,2023,06,01,01,04,0.0,17.9,0
64,관악,2023,06,01,01,05,0.0,17.8,0
65,관악,2023,06,01,01,06,0.0,17.9,0
66,관악,2023,06,01,01,07,0.0,17.9,0
67,관악,2023,06,01,01,08,0.0,17.9,0
68,관악,2023,06,01,01,09,0.0,18.1,0
69,관악,2023,06,01,01,10,0.0,18.2,0
70,관악,2023,06,01,01,11,0.0,18.2,0
71,관악,2023,06,01,01,12,0.0,18.2,0
72,관악,2023,06,01,01,13,0.0,18.2,0
73,관악,2023,06,01,01,14,0.0,18.2,0
74,관악,2023,06,01,01,15,0.0,18.3,0
75,관악,2023,06,01,01,16,0.0,18.3,0
76,관악,2023,06,01,01,17,0.0,18.4,0
77,관악,2023,06,01,01,18,0.0,18.4,0
78,관악,2023,06,01,01,19,0.0,18.3,0
79,관악,2023,06,01,01,20,0.0,18.3,0
80,관악,2023,06,01,01,21,0.0,18.2,0
81,관악,2023,06,01,01,22,0.0,18.2,0
82,관악,2023,06,01,01,23,0.0,18.3,0
83,관악,2023,06,01,01,24,0.0,18.3,0
84,관악,2023,06,01,01,25,0.0,18.3,0
85,관악,2023,06,01,01,26,0.0,18.3,0
86,관악,2023,06,01,01,27,0.0,18.3,0
87,관악,2023,06,01,01,28,0.0,18.3,0
88,관악,2023,06,01,01,29,0.0,18.3,0
89,관악,2023,06,01,01,30,0.0,18.2,0
90,관악,2023,06,01,01,31,0.0,18.1,0
91,관악,2023,06,01,01,32,0.0,18.1,0
92,관악,2023,06,01,01,33,0.0,18.1,0
93,관악,2023,06,01,01,34,0.0,18.1,0
94,관악,2023,06,01,01,35,0.0,18.0,0
95,관악,2023,06,01,01,36,0.0,18.0,0
96,관악,2023,06,01,01,37,0.0,18.0,0
97,관악,2023,06,01,01,38,0.0,18.0,0
98,관악,2023,06,01,01,39,0.0,18.0,0
99,관악,2023,06,01,01,40,0.0,18.1,0
100,관악,2023,06,01,01,41,0.0,18.1,0
101,관악,2023,06,01,01,42,0.0,18.2,0
102,관악,2023,06,01,01,43,0.0,18.1,0
103,관악,2023,06,01,01,44,0.0,18.0,0
104,관악,2023,06,01,01,45,0.0,18.0,0
105,관악,2023,06,01,01,46,0.0,18.0,0
106,관악,2023,06,01,01,47,0.0,18.0,0
107,관악,2023,06,01,01,48,0.0,18.1,0
108,관악,2023,06,01,01,49,0.0,18.1,0
109,관악,2023,06,01,01,50,0.0,18.1,0
110,관악,2023,06,01,01,51,0.0,18.1,0
111,관악,2023,06,01,01,52,0.0,18.0,0
112,관악,2023,06,01,01,53,0.0,17.9,0
113,관악,2023,06,01,01,54,0.0,17.9,0
114,관악,2023,06,01,01,55,0.0,17.9,0
115,관악,2023,06,01,01,56,0.0,17.9,0
116,관악,2023,06,01,01,57,0.0,18.0,0
117,관악,2023,06,01,01,58,0.0,18.0,0
118,관악,2023,06,01,01,59,0.0,18.0,0
119,관악,2023,06,01,02,00,0.0,17.9,0
120,관악,2023,06,01,02,01,0.0,17.9,0
121,관악,2023,06,01,02,02,0.0,17.9,0
122,관악,2023,06,01,02,03,0.0,18.0,0
123,관악,2023,06,01,02,04,0.0,18.0,0
124,관악,2023,06,01,02,05,0.0,18.0,0
125,관악,2023,06,01,02,06,0.0,18.0,0
126,관악,2023,06,01,02,07,0.0,18.0,0
127,관악,2023,06,01,02,08,0.0,18.0,0
128,관악,2023,06,01,02,09,0.0,18.0,0
129,관악,2023,06,01,02,10,0.0,17.9,0
130,관악,2023,06,01,02,11,0.0,17.9,0
131,관악,2023,06,01,02,12,0.0,17.9,0
132,관악,2023,06,01,02,13,0.0,18.0,0
133,관악,2023,06,01,02,14,0.0,17.9,0
134,관악,2023,06,01,02,15,0.0,17.9,0
135,관악,2023,06,01,02,16,0.0,17.8,0
136,관악,2023,06,01,02,17,0.0,17.7,0
137,관악,2023,06,01,02,18,0.0,17.7,0
138,관악,2023,06,01,02,19,0.0,17.8,0
139,관악,2023,06,01,02,20,0.0,17.8,0
140,관악,2023,06,01,02,21,0.0,17.9,0
141,관악,2023,06,01,02,22,0.0,17.9,0
142,관악,2023,06,01,02,23,0.0,18.0,0
143,관악,2023,06,01,02,24,0.0,17.9,0
144,관악,2023,06,01,02,25,0.0,17.9,0
145,관악,2023,06,01,02,26,0.0,17.9,0
146,관악,2023,06,01,02,27,0.0,17.9,0
147,관악,2023,06,01,02,28,0.0,17.9,0
148,관악,2023,06,01,02,29,0.0,17.9,0
149,관악,2023,06,01,02,30,0.0,17.9,0
150,관악,2023,06,01,02,31,0.0,18.0,0
151,관악,2023,06,01,02,32,0.0,18.0,0
152,관악,2023,06,01,02,33,0.0,18.0,0
153,관악,2023,06,01,02,34,0.0,18.0,0
154,관악,2023,06,01,02,35,0.0,18.0,0
155,관악,2023,06,01,02,36,0.0,17.9,0
156,관악,2023,06,01,02,37,0.0,17.9,0
157,관악,2023,06,01,02,38,0.0,17.9,0
158,관악,2023,06,01,02,39,0.0,18.0,0
159,관악,2023,06,01,02,40,0.0,17.9,0
160,관악,2023,06,01,02,41,0.0,17.9,0
161,관악,2023,06,01,02,42,0.0,17.9,0
162,관악,2023,06,01,02,43,0.0,17.9,0
163,관악,2023,06,01,02,44,0.0,17.9,0
164,관악,2023,06,01,02,45,0.0,17.9,0
165,관악,2023,06,01,02,46,0.0,17.9,0
166,관악,2023,06,01,02,47,0.0,17.9,0
167,관악,2023,06,01,02,48,0.0,17.8,0
168,관악,2023,06,01,02,49,0.0,17.8,0
169,관악,2023,06,01,02,50,0.0,17.8,0
170,관악,2023,06,01,02,51,0.0,17.9,0
171,관악,2023,06,01,02,52,0.0,17.9,0
172,관악,2023,06,01,02,53,0.0,18.0,0
173,관악,2023,06,01,02,54,0.0,18.2,0
174,관악,2023,06,01,02,55,0.0,18.2,0
175,관악,2023,06,01,02,56,0.0,18.0,0
176,관악,2023,06,01,02,57,0.0,18.0,0
177,관악,2023,06,01,02,58,0.0,17.9,0
178,관악,2023,06,01,02,59,0.0,17.9,0
179,관악,2023,06,01,03,00,0.0,17.9,0
180,관악,2023,06,01,03,01,0.0,17.9,0
181,관악,2023,06,01,03,02,0.0,18.0,0
182,관악,2023,06,01,03,03,0.0,17.7,0
183,관악,2023,06,01,03,04,0.0,17.5,0
184,관악,2023,06,01,03,05,0.0,17.3,0
185,관악,2023,06,01,03,06,0.0,17.2,0
186,관악,2023,06,01,03,07,0.0,17.2,0
187,관악,2023,06,01,03,08,0.0,17.1,0
188,관악,2023,06,01,03,09,0.0,17.1,0
189,관악,2023,06,01,03,10,0.0,17.2,0
190,관악,2023,06,01,03,11,0.0,17.1,0
191,관악,2023,06,01,03,12,0.0,17.1,0
192,관악,2023,06,01,03,13,0.0,17.2,0
193,관악,2023,06,01,03,14,0.0,17.2,0
194,관악,2023,06,01,03,15,0.0,17.2,0
195,관악,2023,06,01,03,16,0.0,17.2,0
196,관악,2023,06,01,03,17,0.0,17.2,0
197,관악,2023,06,01,03,18,0.0,17.2,0
198,관악,2023,06,01,03,19,0.0,17.2,0
199,관악,2023,06,01,03,20,0.0,17.2,0
200,관악,2023,06,01,03,21,0.0,17.2,0
201,관악,2023,06,01,03,22,0.0,17.2,0
202,관악,2023,06,01,03,23,0.0,17.2,0
203,관악,2023,06,01,03,24,0.0,17.4,0
204,관악,2023,06,01,03,25,0.0,17.5,0
205,관악,2023,06,01,03,26,0.0,17.6,0
206,관악,2023,06,01,03,27,0.0,17.6,0
207,관악,2023,06,01,03,28,0.0,17.5,0
208,관악,2023,06,01,03,29,0.0,17.3,0
209,관악,2023,06,01,03,30,0.0,17.1,0
210,관악,2023,06,01,03,31,0.0,17.0,0
211,관악,2023,06,01,03,32,0.0,17.0,0
212,관악,2023,06,01,03,33,0.0,17.0,0
213,관악,2023,06,01,03,34,0.0,17.0,0
214,관악,2023,06,01,03,35,0.0,17.1,0
215,관악,2023,06,01,03,36,0.0,17.2,0
216,관악,2023,06,01,03,37,0.0,17.3,0
217,관악,2023,06,01,03,38,0.0,17.3,0
218,관악,2023,06,01,03,39,0.0,17.3,0
219,관악,2023,06,01,03,40,0.0,17.2,0
220,관악,2023,06,01,03,41,0.0,17.2,0
221,관악,2023,06,01,03,42,0.0,17.2,0
222,관악,2023,06,01,03,43,0.0,17.2,0
223,관악,2023,06,01,03,44,0.0,17.1,0
224,관악,2023,06,01,03,45,0.0,17.1,0
225,관악,2023,06,01,03,46,0.0,17.1,0
226,관악,2023,06,01,03,47,0.0,17.2,0
227,관악,2023,06,01,03,48,0.0,17.1,0
228,관악,2023,06,01,03,49,0.0,17.1,0
229,관악,2023,06,01,03,50,0.0,17.1,0
230,관악,2023,06,01,03,51,0.0,17.2,0
231,관악,2023,06,01,03,52,0.0,17.2,0
232,관악,2023,06,01,03,53,0.0,17.2,0
233,관악,2023,06,01,03,54,0.0,17.2,0
234,관악,2023,06,01,03,55,0.0,17.1,0
235,관악,2023,06,01,03,56,0.0,17.2,0
236,관악,2023,06,01,03,57,0.0,17.2,0
237,관악,2023,06,01,03,58,0.0,17.3,0
238,관악,2023,06,01,03,59,0.0,17.3,0
239,관악,2023,06,01,04,00,0.0,17.4,0
240,관악,2023,06,01,04,01,0.0,17.4,0
241,관악,2023,06,01,04,02,0.0,17.3,0
242,관악,2023,06,01,04,03,0.0,17.3,0
243,관악,2023,06,01,04,04,0.0,17.3,0
244,관악,2023,06,01,04,05,0.0,17.3,0
245,관악,2023,06,01,04,06,0.0,17.2,0
246,관악,2023,06,01,04,07,0.0,17.2,0
247,관악,2023,06,01,04,08,0.0,17.2,0
248,관악,2023,06,01,04,09,0.0,17.2,0
249,관악,2023,06,01,04,10,0.0,17.2,0
250,관악,2023,06,01,04,11,0.0,17.2,0
251,관악,2023,06,01,04,12,0.0,17.2,0
252,관악,2023,06,01,04,13,0.0,17.3,0
253,관악,2023,06,01,04,14,0.0,17.3,0
254,관악,2023,06,01,04,15,0.0,17.3,0
255,관악,2023,06,01,04,16,0.0,17.3,0
256,관악,2023,06,01,04,17,0.0,17.3,0
257,관악,2023,06,01,04,18,0.0,17.3,0
258,관악,2023,06,01,04,19,0.0,17.3,0
259,관악,2023,06,01,04,20,0.0,17.3,0
260,관악,2023,06,01,04,21,0.0,17.3,0
261,관악,2023,06,01,04,22,0.0,17.3,0
262,관악,2023,06,01,04,23,0.0,17.3,0
263,관악,2023,06,01,04,24,0.0,17.3,0
264,관악,2023,06,01,04,25,0.0,17.3,0
265,관악,2023,06,01,04,26,0.0,17.3,0
266,관악,2023,06,01,04,27,0.0,17.2,0
267,관악,2023,06,01,04,28,0.0,17.2,0
268,관악,2023,06,01,04,29,0.0,17.2,0
269,관악,2023,06,01,04,30,0.0,17.2,0
270,관악,2023,06,01,04,31,0.0,17.2,0
271,관악,2023,06,01,04,32,0.0,17.3,0
272,관악,2023,06,01,04,33,0.0,17.1,0
273,관악,2023,06,01,04,34,0.0,17.2,0
274,관악,2023,06,01,04,35,0.0,17.1,0
275,관악,2023,06,01,04,36,0.0,17.1,0
276,관악,2023,06,01,04,37,0.0,17.2,0
277,관악,2023,06,01,04,38,0.0,17.1,0
278,관악,2023,06,01,04,39,0.0,17.1,0
279,관악,2023,06,01,04,40,0.0,17.2,0
280,관악,2023,06,01,04,41,0.0,17.2,0
281,관악,2023,06,01,04,42,0.0,17.1,0
282,관악,2023,06,01,04,43,0.0,17.1,0
283,관악,2023,06,01,04,44,0.0,17.1,0
284,관악,2023,06,01,04,45,0.0,17.1,0
285,관악,2023,06,01,04,46,0.0,17.1,0
286,관악,2023,06,01,04,47,0.0,17.0,0
287,관악,2023,06,01,04,48,0.0,16.9,0
288,관악,2023,06,01,04,49,0.0,16.9,0
289,관악,2023,06,01,04,50,0.0,16.9,0
290,관악,2023,06,01,04,51,0.0,16.9,0
291,관악,2023,06,01,04,52,0.0,16.9,0
292,관악,2023,06,01,04,53,0.0,16.9,0
293,관악,2023,06,01,04,54,0.0,17.0,0
294,관악,2023,06,01,04,55,0.0,17.0,0
295,관악,2023,06,01,04,56,0.0,16.9,0
296,관악,2023,06,01,04,57,0.0,17.0,0
297,관악,2023,06,01,04,58,0.0,17.0,0
298,관악,2023,06,01,04,59,0.0,17.0,0
299,관악,2023,06,01,05,00,0.0,17.0,0
300,관악,2023,06,01,05,01,0.0,17.0,0
301,관악,2023,06,01,05,02,0.0,17.0,0
302,관악,2023,06,01,05,03,0.0,17.0,0
303,관악,2023,06,01,05,04,0.0,17.0,0
304,관악,2023,06,01,05,05,0.0,17.0,0
305,관악,2023,06,01,05,06,0.0,17.0,0
306,관악,2023,06,01,05,07,0.0,17.0,0
307,관악,2023,06,01,05,08,0.0,17.0,0
308,관악,2023,06,01,05,09,0.0,17.0,0
309,관악,2023,06,01,05,10,0.0,16.9,0
310,관악,2023,06,01,05,11,0.0,17.0,0
311,관악,2023,06,01,05,12,0.0,16.9,0
312,관악,2023,06,01,05,13,0.0,16.9,0
313,관악,2023,06,01,05,14,0.0,16.9,0
314,관악,2023,06,01,05,15,0.0,16.9,0
315,관악,2023,06,01,05,16,0.0,16.9,0
316,관악,2023,06,01,05,17,0.0,16.9,0
317,관악,2023,06,01,05,18,0.0,16.9,0
318,관악,2023,06,01,05,19,0.0,16.9,0
319,관악,2023,06,01,05,20,0.0,16.9,0
320,관악,2023,06,01,05,21,0.0,16.9,0
321,관악,2023,06,01,05,22,0.0,16.9,0
322,관악,2023,06,01,05,23,0.0,16.9,0
323,관악,2023,06,01,05,24,0.0,16.9,0
324,관악,2023,06,01,05,25,0.0,16.9,0
325,관악,2023,06,01,05,26,0.0,16.9,0
326,관악,2023,06,01,05,27,0.0,16.9,0
327,관악,2023,06,01,05,28,0.0,16.9,0
328,관악,2023,06,01,05,29,0.0,16.9,0
329,관악,2023,06,01,05,30,0.0,16.8,0
330,관악,2023,06,01,05,31,0.0,16.8,0
331,관악,2023,06,01,05,32,0.0,16.8,0
332,관악,2023,06,01,05,33,0.0,16.8,0
333,관악,2023,06,01,05,34,0.0,16.8,0
334,관악,2023,06,01,05,35,0.0,16.8,0
335,관악,2023,06,01,05,36,0.0,16.8,0
336,관악,2023,06,01,05,37,0.0,16.8,0
337,관악,2023,06,01,05,38,0.0,16.7,0
338,관악,2023,06,01,05,39,0.0,16.8,0
339,관악,2023,06,01,05,40,0.0,16.8,0
340,관악,2023,06,01,05,41,0.0,16.8,0
341,관악,2023,06,01,05,42,0.0,16.8,0
342,관악,2023,06,01,05,43,0.0,16.8,0
343,관악,2023,06,01,05,44,0.0,16.8,0
344,관악,2023,06,01,05,45,0.0,16.8,0
345,관악,2023,06,01,05,46,0.0,16.8,0
346,관악,2023,06,01,05,47,0.0,16.8,0
347,관악,2023,06,01,05,48,0.0,16.8,0
348,관악,2023,06,01,05,49,0.0,16.7,0
349,관악,2023,06,01,05,50,0.0,16.7,0
350,관악,2023,06,01,05,51,0.0,16.7,0
351,관악,2023,06,01,05,52,0.0,16.7,0
352,관악,2023,06,01,05,53,0.0,16.7,0
353,관악,2023,06,01,05,54,0.0,16.8,0
354,관악,2023,06,01,05,55,0.0,16.8,0
355,관악,2023,06,01,05,56,0.0,16.8,0
356,관악,2023,06,01,05,57,0.0,16.8,0
357,관악,2023,06,01,05,58,0.0,16.8,0
358,관악,2023,06,01,05,59,0.0,17.0,0
359,관악,2023,06,01,06,00,0.0,17.0,0
360,관악,2023,06,01,06,01,0.0,17.0,0
361,관악,2023,06,01,06,02,0.0,17.0,0
362,관악,2023,06,01,06,03,0.0,16.9,0
363,관악,2023,06,01,06,04,0.0,16.9,0
364,관악,2023,06,01,06,05,0.0,16.8,0
365,관악,2023,06,01,06,06,0.0,16.8,0
366,관악,2023,06,01,06,07,0.0,16.8,0
367,관악,2023,06,01,06,08,0.0,16.9,0
368,관악,2023,06,01,06,09,0.0,17.0,0
369,관악,2023,06,01,06,10,0.0,16.9,0
370,관악,2023,06,01,06,11,0.0,16.9,0
371,관악,2023,06,01,06,12,0.0,16.9,0
372,관악,2023,06,01,06,13,0.0,16.9,0
373,관악,2023,06,01,06,14,0.0,17.0,0
374,관악,2023,06,01,06,15,0.0,17.0,0
375,관악,2023,06,01,06,16,0.0,17.0,0
376,관악,2023,06,01,06,17,0.0,17.0,0
377,관악,2023,06,01,06,18,0.0,17.0,0
378,관악,2023,06,01,06,19,0.0,17.0,0
379,관악,2023,06,01,06,20,0.0,16.9,0
380,관악,2023,06,01,06,21,0.0,17.0,0
381,관악,2023,06,01,06,22,0.0,17.0,0
382,관악,2023,06,01,06,23,0.0,17.1,0
383,관악,2023,06,01,06,24,0.0,17.2,0
384,관악,2023,06,01,06,25,0.0,17.4,0
385,관악,2023,06,01,06,26,0.0,17.5,0
386,관악,2023,06,01,06,27,0.0,17.5,0
387,관악,2023,06,01,06,28,0.0,17.5,0
388,관악,2023,06,01,06,29,0.0,17.5,0
389,관악,2023,06,01,06,30,0.0,17.6,0
390,관악,2023,06,01,06,31,0.0,17.6,0
391,관악,2023,06,01,06,32,0.0,17.6,0
392,관악,2023,06,01,06,33,0.0,17.6,0
393,관악,2023,06,01,06,34,0.0,17.8,0
394,관악,2023,06,01,06,35,0.0,17.9,0
395,관악,2023,06,01,06,36,0.0,17.9,0
396,관악,2023,06,01,06,37,0.0,17.9,0
397,관악,2023,06,01,06,38,0.0,17.9,0
398,관악,2023,06,01,06,39,0.0,18.0,0
399,관악,2023,06,01,06,40,0.0,18.1,0
400,관악,2023,06,01,06,41,0.0,18.1,0
401,관악,2023,06,01,06,42,0.0,18.3,0
402,관악,2023,06,01,06,43,0.0,18.5,0
403,관악,2023,06,01,06,44,0.0,18.6,0
404,관악,2023,06,01,06,45,0.0,18.5,0
405,관악,2023,06,01,06,46,0.0,18.5,0
406,관악,2023,06,01,06,47,0.0,18.6,0
407,관악,2023,06,01,06,48,0.0,18.8,0
408,관악,2023,06,01,06,49,0.0,18.7,0
409,관악,2023,06,01,06,50,0.0,18.7,0
410,관악,2023,06,01,06,51,0.0,18.9,0
411,관악,2023,06,01,06,52,0.0,19.2,0
412,관악,2023,06,01,06,53,0.0,19.7,0
413,관악,2023,06,01,06,54,0.0,20.0,0
414,관악,2023,06,01,06,55,0.0,20.0,0
415,관악,2023,06,01,06,56,0.0,19.8,0
416,관악,2023,06,01,06,57,0.0,19.6,0
417,관악,2023,06,01,06,58,0.0,19.6,0
418,관악,2023,06,01,06,59,0.0,19.7,0
419,관악,2023,06,01,07,00,0.0,19.6,0
420,관악,2023,06,01,07,01,0.0,19.6,0
421,관악,2023,06,01,07,02,0.0,19.5,0
422,관악,2023,06,01,07,03,0.0,19.5,0
423,관악,2023,06,01,07,04,0.0,19.6,0
424,관악,2023,06,01,07,05,0.0,19.7,0
425,관악,2023,06,01,07,06,0.0,19.4,0
426,관악,2023,06,01,07,07,0.0,19.1,0
427,관악,2023,06,01,07,08,0.0,19.1,0
428,관악,2023,06,01,07,09,0.0,19.0,0
429,관악,2023,06,01,07,10,0.0,19.0,0
430,관악,2023,06,01,07,11,0.0,18.9,0
431,관악,2023,06,01,07,12,0.0,18.9,0
432,관악,2023,06,01,07,13,0.0,18.8,0
433,관악,2023,06,01,07,14,0.0,18.7,0
434,관악,2023,06,01,07,15,0.0,18.5,0
435,관악,2023,06,01,07,16,0.0,18.7,0
436,관악,2023,06,01,07,17,0.0,18.9,0
437,관악,2023,06,01,07,18,0.0,19.0,0
438,관악,2023,06,01,07,19,0.0,19.0,0
439,관악,2023,06,01,07,20,0.0,19.0,0
440,관악,2023,06,01,07,21,0.0,19.0,0
441,관악,2023,06,01,07,22,0.0,19.0,0
442,관악,2023,06,01,07,23,0.0,18.9,0
443,관악,2023,06,01,07,24,0.0,18.7,0
444,관악,2023,06,01,07,25,0.0,18.6,0
445,관악,2023,06,01,07,26,0.0,18.5,0
446,관악,2023,06,01,07,27,0.0,18.5,0
447,관악,2023,06,01,07,28,0.0,18.4,0
448,관악,2023,06,01,07,29,0.0,18.3,0
449,관악,2023,06,01,07,30,0.0,18.4,0
450,관악,2023,06,01,07,31,0.0,18.4,0
451,관악,2023,06,01,07,32,0.0,18.4,0
452,관악,2023,06,01,07,33,0.0,18.5,0
453,관악,2023,06,01,07,34,0.0,18.6,0
454,관악,2023,06,01,07,35,0.0,18.6,0
455,관악,2023,06,01,07,36,0.0,18.8,0
456,관악,2023,06,01,07,37,0.0,18.7,0
457,관악,2023,06,01,07,38,0.0,18.6,0
458,관악,2023,06,01,07,39,0.0,18.7,0
459,관악,2023,06,01,07,40,0.0,18.7,0
460,관악,2023,06,01,07,41,0.0,18.7,0
461,관악,2023,06,01,07,42,0.0,18.4,0
462,관악,2023,06,01,07,43,0.0,18.3,0
463,관악,2023,06,01,07,44,0.0,18.0,0
464,관악,2023,06,01,07,45,0.0,17.8,0
465,관악,2023,06,01,07,46,0.0,18.0,0
466,관악,2023,06,01,07,47,0.0,18.2,0
467,관악,2023,06,01,07,48,0.0,18.4,0
468,관악,2023,06,01,07,49,0.0,18.5,0
469,관악,2023,06,01,07,50,0.0,18.5,0
470,관악,2023,06,01,07,51,0.0,18.4,0
471,관악,2023,06,01,07,52,0.0,18.2,0
472,관악,2023,06,01,07,53,0.0,18.0,0
473,관악,2023,06,01,07,54,0.0,17.6,0
474,관악,2023,06,01,07,55,0.0,17.4,0
475,관악,2023,06,01,07,56,0.0,17.4,0
476,관악,2023,06,01,07,57,0.0,17.5,0
477,관악,2023,06,01,07,58,0.0,17.5,0
478,관악,2023,06,01,07,59,0.0,17.4,0
479,관악,2023,06,01,08,00,0.0,17.4,0
480,관악,2023,06,01,08,01,0.0,17.5,0
481,관악,2023,06,01,08,02,0.0,17.7,0
482,관악,2023,06,01,08,03,0.0,18.0,0
483,관악,2023,06,01,08,04,0.0,18.3,0
484,관악,2023,06,01,08,05,0.0,18.6,0
485,관악,2023,06,01,08,06,0.0,18.7,0
486,관악,2023,06,01,08,07,0.0,18.8,0
487,관악,2023,06,01,08,08,0.0,18.7,0
488,관악,2023,06,01,08,09,0.0,18.6,0
489,관악,2023,06,01,08,10,0.0,18.7,0
490,관악,2023,06,01,08,11,0.0,18.7,0
491,관악,2023,06,01,08,12,0.0,18.3,0
492,관악,2023,06,01,08,13,0.0,18.3,0
493,관악,2023,06,01,08,14,0.0,18.5,0
494,관악,2023,06,01,08,15,0.0,18.5,0
495,관악,2023,06,01,08,16,0.0,18.7,0
496,관악,2023,06,01,08,17,0.0,18.8,0
497,관악,2023,06,01,08,18,0.0,18.9,0
498,관악,2023,06,01,08,19,0.0,18.9,0
499,관악,2023,06,01,08,20,0.0,19.0,0
500,관악,2023,06,01,08,21,0.0,19.0,0
501,관악,2023,06,01,08,22,0.0,18.9,0
502,관악,2023,06,01,08,23,0.0,18.9,0
503,관악,2023,06,01,08,24,0.0,19.0,0
504,관악,2023,06,01,08,25,0.0,18.9,0
505,관악,2023,06,01,08,26,0.0,19.0,0
506,관악,2023,06,01,08,27,0.0,18.9,0
507,관악,2023,06,01,08,28,0.0,18.7,0
508,관악,2023,06,01,08,29,0.0,18.3,0
509,관악,2023,06,01,08,30,0.0,18.2,0
510,관악,2023,06,01,08,31,0.0,18.1,0
511,관악,2023,06,01,08,32,0.0,18.2,0
512,관악,2023,06,01,08,33,0.0,18.5,0
513,관악,2023,06,01,08,34,0.0,18.4,0
514,관악,2023,06,01,08,35,0.0,18.4,0
515,관악,2023,06,01,08,36,0.0,18.3,0
516,관악,2023,06,01,08,37,0.0,18.5,0
517,관악,2023,06,01,08,38,0.0,18.8,0
518,관악,2023,06,01,08,39,0.0,19.0,0
519,관악,2023,06,01,08,40,0.0,19.1,0
520,관악,2023,06,01,08,41,0.0,19.0,0
521,관악,2023,06,01,08,42,0.0,19.2,0
522,관악,2023,06,01,08,43,0.0,19.5,0
523,관악,2023,06,01,08,44,0.0,19.6,0
524,관악,2023,06,01,08,45,0.0,19.6,0
525,관악,2023,06,01,08,46,0.0,19.6,0
526,관악,2023,06,01,08,47,0.0,19.5,0
527,관악,2023,06,01,08,48,0.0,19.5,0
528,관악,2023,06,01,08,49,0.0,19.4,0
529,관악,2023,06,01,08,50,0.0,19.4,0
530,관악,2023,06,01,08,51,0.0,19.3,0
531,관악,2023,06,01,08,52,0.0,19.3,0
532,관악,2023,06,01,08,53,0.0,19.4,0
533,관악,2023,06,01,08,54,0.0,19.6,0
534,관악,2023,06,01,08,55,0.0,19.2,0
535,관악,2023,06,01,08,56,0.0,19.0,0
536,관악,2023,06,01,08,57,0.0,18.9,0
