일시,기온(°C),누적강수량(mm),습도(%),시간당 강수량(mm)
2023-06-25 12:00:00,27.813333333333333,0.0,63.28833333333333,0.0
2023-06-25 13:00:00,27.738333333333333,0.0,62.02833333333333,0.0
2023-06-25 14:00:00,28.08833333333333,0.0,59.07166666666667,0.0
2023-06-25 15:00:00,28.206666666666667,0.0,57.80833333333333,0.0
2023-06-25 16:00:00,27.651666666666664,0.0,60.79333333333333,0.0
2023-06-25 17:00:00,26.336666666666666,0.0,68.19166666666666,0.0
2023-06-25 18:00:00,26.03166666666667,0.0,68.69166666666666,0.0
2023-06-25 19:00:00,25.103333333333335,0.0,66.71166666666666,0.0
2023-06-25 20:00:00,24.63,0.0,66.60333333333332,0.0
2023-06-25 21:00:00,23.883333333333333,0.0,68.80666666666666,0.0
2023-06-25 22:00:00,23.436666666666667,0.0,72.42333333333333,0.0
2023-06-25 23:00:00,22.95,0.0,75.46166666666666,0.0
2023-06-26 00:00:00,22.30666666666667,0.0,77.04333333333334,0.0
2023-06-26 01:00:00,21.836666666666666,0.0,75.14,0.0
2023-06-26 02:00:00,21.353333333333335,0.0,75.885,0.0
2023-06-26 03:00:00,20.453333333333333,0.0,83.60333333333332,0.0
2023-06-26 04:00:00,18.721666666666668,3.0,97.65,3.0
2023-06-26 05:00:00,18.678333333333335,15.0,99.4,12.0
2023-06-26 06:00:00,19.025,17.0,99.4,2.0
2023-06-26 07:00:00,19.391666666666666,17.5,99.4,0.5
2023-06-26 08:00:00,19.721666666666668,18.0,99.4,0.5
2023-06-26 09:00:00,19.983333333333334,18.0,99.4,0.0
2023-06-26 10:00:00,20.259999999999998,18.0,99.4,0.0
2023-06-26 11:00:00,20.365,18.0,99.4,0.0
2023-06-26 12:00:00,20.389999999999997,18.0,99.4,0.0
2023-06-26 13:00:00,20.546666666666667,23.0,99.4,5.0
2023-06-26 14:00:00,20.89333333333333,25.0,99.4,2.0
2023-06-26 15:00:00,21.243333333333332,25.0,99.4,0.0
2023-06-26 16:00:00,21.445,25.0,99.4,0.0
2023-06-26 17:00:00,21.03666666666667,25.0,99.4,0.0
2023-06-26 18:00:00,20.861666666666668,25.5,99.4,0.5
2023-06-26 19:00:00,21.083333333333332,28.0,99.4,2.5
2023-06-26 20:00:00,21.086666666666666,29.5,99.4,1.5
2023-06-26 21:00:00,21.17,39.0,99.4,9.5
2023-06-26 22:00:00,21.025,42.0,99.39833333333334,3.0
2023-06-26 23:00:00,20.618333333333332,42.0,99.39500000000001,0.0
2023-06-27 00:00:00,20.325,42.0,99.39333333333335,0.0
2023-06-27 01:00:00,20.205,3.5,99.39000000000001,0.0
2023-06-27 02:00:00,18.558333333333334,4.0,99.37333333333335,0.5
2023-06-27 03:00:00,18.395,4.0,99.36166666666666,0.0
2023-06-27 04:00:00,18.298333333333336,4.0,99.33500000000001,0.0
2023-06-27 05:00:00,18.001666666666665,4.5,99.32833333333333,0.5
2023-06-27 06:00:00,17.93,4.5,99.315,0.0
2023-06-27 07:00:00,17.883333333333333,4.5,99.32833333333333,0.0
2023-06-27 08:00:00,18.078333333333333,4.5,99.345,0.0
2023-06-27 09:00:00,19.228333333333335,4.5,99.06500000000001,0.0
2023-06-27 10:00:00,20.80666666666667,4.5,89.56666666666666,0.0
2023-06-27 11:00:00,21.990000000000002,4.5,81.615,0.0
2023-06-27 12:00:00,23.265,4.5,72.73666666666666,0.0
2023-06-27 13:00:00,24.498333333333335,4.5,66.76833333333333,0.0
2023-06-27 14:00:00,24.80666666666667,4.5,63.541666666666664,0.0
2023-06-27 15:00:00,23.876666666666665,4.5,69.64,0.0
2023-06-27 16:00:00,24.253333333333334,4.5,67.75333333333334,0.0
2023-06-27 17:00:00,24.458333333333332,4.5,60.52166666666667,0.0
2023-06-27 18:00:00,25.043333333333333,4.5,61.17833333333333,0.0
2023-06-27 19:00:00,23.701666666666664,4.5,67.10333333333332,0.0
2023-06-27 20:00:00,22.263333333333332,4.5,76.98833333333333,0.0
2023-06-27 21:00:00,21.795,4.5,85.60666666666665,0.0
2023-06-27 22:00:00,21.081666666666667,4.5,96.42333333333333,0.0
2023-06-27 23:00:00,20.831666666666663,4.5,99.405,0.0
2023-06-28 00:00:00,20.346666666666668,4.5,99.41333333333334,0.0
2023-06-28 01:00:00,20.255,0.0,99.42666666666668,0.0
2023-06-28 02:00:00,20.176666666666666,0.0,99.41333333333334,0.0
2023-06-28 03:00:00,20.341666666666665,0.0,99.43333333333334,0.0
2023-06-28 04:00:00,20.196666666666665,0.0,99.44000000000001,0.0
2023-06-28 05:00:00,19.683333333333334,0.0,99.435,0.0
2023-06-28 06:00:00,19.796666666666667,0.0,99.445,0.0
2023-06-28 07:00:00,20.458333333333332,0.0,93.81666666666666,0.0
2023-06-28 08:00:00,21.105,0.0,90.19,0.0
2023-06-28 09:00:00,22.398333333333333,0.0,86.94833333333332,0.0
2023-06-28 10:00:00,22.85666666666667,0.0,84.55166666666668,0.0
2023-06-28 11:00:00,24.025,0.0,79.675,0.0
2023-06-28 12:00:00,24.67,0.0,78.31166666666667,0.0
2023-06-28 13:00:00,25.311666666666667,0.0,76.80333333333333,0.0
2023-06-28 14:00:00,25.748333333333335,0.0,75.58,0.0
2023-06-28 15:00:00,25.240000000000002,0.0,77.47333333333333,0.0
2023-06-28 16:00:00,23.796666666666667,0.0,86.71333333333334,0.0
2023-06-28 17:00:00,22.43,0.0,94.44666666666667,0.0
2023-06-28 18:00:00,21.716666666666665,0.0,98.38333333333334,0.0
2023-06-28 19:00:00,21.60166666666667,0.0,98.90333333333335,0.0
2023-06-28 20:00:00,21.60166666666667,0.0,98.9,0.0
2023-06-28 21:00:00,21.654999999999998,0.0,98.9,0.0
2023-06-28 22:00:00,21.83,0.0,98.9,0.0
2023-06-28 23:00:00,21.973333333333336,0.0,98.9,0.0
2023-06-29 00:00:00,22.1,0.0,98.9,0.0
2023-06-29 01:00:00,22.01833333333333,0.5,98.9,0.5
2023-06-29 02:00:00,21.945,0.5,98.9,0.0
2023-06-29 03:00:00,21.828333333333333,1.0,98.9,0.5
2023-06-29 04:00:00,21.688333333333333,1.0,98.9,0.0
2023-06-29 05:00:00,21.751666666666665,1.5,98.89833333333334,0.5
2023-06-29 06:00:00,21.8,1.5,98.89833333333334,0.0
2023-06-29 07:00:00,21.671666666666667,1.5,98.9,0.0
2023-06-29 08:00:00,21.595000000000002,3.0,98.9,1.5
2023-06-29 09:00:00,21.505,6.0,98.9,3.0
2023-06-29 10:00:00,21.441666666666666,19.5,98.89833333333334,13.5
2023-06-29 11:00:00,20.763333333333332,30.0,98.9,10.5
2023-06-29 12:00:00,21.64,34.5,98.9,4.5
2023-06-29 13:00:00,21.55666666666667,40.5,98.9,6.0
2023-06-29 14:00:00,20.7,51.5,98.9,11.0
2023-06-29 15:00:00,20.25,70.0,98.9,18.5
2023-06-29 16:00:00,20.758333333333333,71.0,98.9,1.0
2023-06-29 17:00:00,21.15,71.5,98.9,0.5
2023-06-29 18:00:00,21.39833333333333,72.0,98.9,0.5
2023-06-29 19:00:00,21.313333333333333,72.5,98.9,0.5
2023-06-29 20:00:00,21.145,73.0,98.9,0.5
2023-06-29 21:00:00,21.041666666666668,73.0,98.9,0.0
2023-06-29 22:00:00,21.035000000000004,73.5,98.9,0.5
2023-06-29 23:00:00,21.068333333333335,73.5,98.9,0.0
2023-06-30 00:00:00,21.111666666666668,73.5,98.9,0.0
2023-06-30 01:00:00,21.115000000000002,0.5,98.9,0.0
2023-06-30 02:00:00,21.098333333333336,0.5,98.9,0.0
2023-06-30 03:00:00,21.025,0.5,98.9,0.0
2023-06-30 04:00:00,21.046666666666667,1.0,98.9,0.5
2023-06-30 05:00:00,21.003333333333334,1.0,98.9,0.0
2023-06-30 06:00:00,21.051666666666666,1.5,98.9,0.5
2023-06-30 07:00:00,21.131666666666668,1.5,98.9,0.0
2023-06-30 08:00:00,21.316666666666666,1.5,99.00166666666668,0.0
2023-06-30 09:00:00,22.153333333333332,1.5,99.11666666666666,0.0
2023-06-30 10:00:00,22.678333333333335,1.5,99.12166666666667,0.0
2023-06-30 11:00:00,23.209999999999997,1.5,95.765,0.0
2023-06-30 12:00:00,22.803333333333335,1.5,95.31333333333333,0.0
2023-06-30 13:00:00,23.908333333333335,1.5,91.13333333333334,0.0
2023-06-30 14:00:00,24.398333333333333,1.5,89.85166666666667,0.0
2023-06-30 15:00:00,24.526666666666664,1.5,88.83666666666666,0.0
2023-06-30 16:00:00,24.06,1.5,90.695,0.0
2023-06-30 17:00:00,23.805,1.5,91.46166666666666,0.0
2023-06-30 18:00:00,23.93166666666667,1.5,90.26833333333335,0.0
2023-06-30 19:00:00,23.39,1.5,91.26166666666667,0.0
2023-06-30 20:00:00,22.85666666666667,1.5,93.72333333333333,0.0
2023-06-30 21:00:00,23.038333333333334,1.5,93.11166666666666,0.0
2023-06-30 22:00:00,23.075,1.5,92.30666666666666,0.0
2023-06-30 23:00:00,22.455,1.5,91.38166666666666,0.0
2023-07-01 00:00:00,22.5,1.5,89.6,0.0
